session_date,split,expected_session,expected_open_utc,expected_close_utc,expected_open_et,expected_close_et,is_early_close,calendar_override,calendar_note,expected_minutes,expected_rth_minutes,observed_rows,observed_unique_minutes,missing_minutes,missing_rth_minutes,unexpected_minutes,invalid_rows,exact_duplicate_rows_removed,conflicting_duplicate_keys,symbol_count,symbols,contract_transitions,first_missing_utc,last_missing_utc,largest_missing_run_minutes,quality_status,session_usable,severity,exclusion_reasons
2025-04-28,validation,True,2025-04-27T22:00:00+00:00,2025-04-28T21:00:00+00:00,2025-04-27T18:00:00-04:00,2025-04-28T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-04-29,validation,True,2025-04-28T22:00:00+00:00,2025-04-29T21:00:00+00:00,2025-04-28T18:00:00-04:00,2025-04-29T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-04-30,validation,True,2025-04-29T22:00:00+00:00,2025-04-30T21:00:00+00:00,2025-04-29T18:00:00-04:00,2025-04-30T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-05-01,validation,True,2025-04-30T22:00:00+00:00,2025-05-01T21:00:00+00:00,2025-04-30T18:00:00-04:00,2025-05-01T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-05-02,validation,True,2025-05-01T22:00:00+00:00,2025-05-02T21:00:00+00:00,2025-05-01T18:00:00-04:00,2025-05-02T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-05-05,validation,True,2025-05-04T22:00:00+00:00,2025-05-05T21:00:00+00:00,2025-05-04T18:00:00-04:00,2025-05-05T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-05-06,validation,True,2025-05-05T22:00:00+00:00,2025-05-06T21:00:00+00:00,2025-05-05T18:00:00-04:00,2025-05-06T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-05-07,validation,True,2025-05-06T22:00:00+00:00,2025-05-07T21:00:00+00:00,2025-05-06T18:00:00-04:00,2025-05-07T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-05-08,validation,True,2025-05-07T22:00:00+00:00,2025-05-08T21:00:00+00:00,2025-05-07T18:00:00-04:00,2025-05-08T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-05-09,validation,True,2025-05-08T22:00:00+00:00,2025-05-09T21:00:00+00:00,2025-05-08T18:00:00-04:00,2025-05-09T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-05-12,validation,True,2025-05-11T22:00:00+00:00,2025-05-12T21:00:00+00:00,2025-05-11T18:00:00-04:00,2025-05-12T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-05-13,validation,True,2025-05-12T22:00:00+00:00,2025-05-13T21:00:00+00:00,2025-05-12T18:00:00-04:00,2025-05-13T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-05-14,validation,True,2025-05-13T22:00:00+00:00,2025-05-14T21:00:00+00:00,2025-05-13T18:00:00-04:00,2025-05-14T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-05-15,validation,True,2025-05-14T22:00:00+00:00,2025-05-15T21:00:00+00:00,2025-05-14T18:00:00-04:00,2025-05-15T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-05-16,validation,True,2025-05-15T22:00:00+00:00,2025-05-16T21:00:00+00:00,2025-05-15T18:00:00-04:00,2025-05-16T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-05-19,validation,True,2025-05-18T22:00:00+00:00,2025-05-19T21:00:00+00:00,2025-05-18T18:00:00-04:00,2025-05-19T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-05-20,validation,True,2025-05-19T22:00:00+00:00,2025-05-20T21:00:00+00:00,2025-05-19T18:00:00-04:00,2025-05-20T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-05-21,validation,True,2025-05-20T22:00:00+00:00,2025-05-21T21:00:00+00:00,2025-05-20T18:00:00-04:00,2025-05-21T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-05-22,validation,True,2025-05-21T22:00:00+00:00,2025-05-22T21:00:00+00:00,2025-05-21T18:00:00-04:00,2025-05-22T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-05-23,validation,True,2025-05-22T22:00:00+00:00,2025-05-23T21:00:00+00:00,2025-05-22T18:00:00-04:00,2025-05-23T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-05-26,validation,True,2025-05-25T22:00:00+00:00,2025-05-26T17:00:00+00:00,2025-05-25T18:00:00-04:00,2025-05-26T13:00:00-04:00,True,False,,1140,210,1140,1140,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-05-27,validation,True,2025-05-26T22:00:00+00:00,2025-05-27T21:00:00+00:00,2025-05-26T18:00:00-04:00,2025-05-27T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-05-28,validation,True,2025-05-27T22:00:00+00:00,2025-05-28T21:00:00+00:00,2025-05-27T18:00:00-04:00,2025-05-28T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-05-29,validation,True,2025-05-28T22:00:00+00:00,2025-05-29T21:00:00+00:00,2025-05-28T18:00:00-04:00,2025-05-29T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-05-30,validation,True,2025-05-29T22:00:00+00:00,2025-05-30T21:00:00+00:00,2025-05-29T18:00:00-04:00,2025-05-30T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-06-02,validation,True,2025-06-01T22:00:00+00:00,2025-06-02T21:00:00+00:00,2025-06-01T18:00:00-04:00,2025-06-02T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-06-03,validation,True,2025-06-02T22:00:00+00:00,2025-06-03T21:00:00+00:00,2025-06-02T18:00:00-04:00,2025-06-03T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-06-04,validation,True,2025-06-03T22:00:00+00:00,2025-06-04T21:00:00+00:00,2025-06-03T18:00:00-04:00,2025-06-04T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-06-05,validation,True,2025-06-04T22:00:00+00:00,2025-06-05T21:00:00+00:00,2025-06-04T18:00:00-04:00,2025-06-05T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-06-06,validation,True,2025-06-05T22:00:00+00:00,2025-06-06T21:00:00+00:00,2025-06-05T18:00:00-04:00,2025-06-06T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-06-09,validation,True,2025-06-08T22:00:00+00:00,2025-06-09T21:00:00+00:00,2025-06-08T18:00:00-04:00,2025-06-09T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-06-10,validation,True,2025-06-09T22:00:00+00:00,2025-06-10T21:00:00+00:00,2025-06-09T18:00:00-04:00,2025-06-10T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-06-11,validation,True,2025-06-10T22:00:00+00:00,2025-06-11T21:00:00+00:00,2025-06-10T18:00:00-04:00,2025-06-11T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-06-12,validation,True,2025-06-11T22:00:00+00:00,2025-06-12T21:00:00+00:00,2025-06-11T18:00:00-04:00,2025-06-12T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-06-13,validation,True,2025-06-12T22:00:00+00:00,2025-06-13T21:00:00+00:00,2025-06-12T18:00:00-04:00,2025-06-13T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-06-16,validation,True,2025-06-15T22:00:00+00:00,2025-06-16T21:00:00+00:00,2025-06-15T18:00:00-04:00,2025-06-16T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-06-17,validation,True,2025-06-16T22:00:00+00:00,2025-06-17T21:00:00+00:00,2025-06-16T18:00:00-04:00,2025-06-17T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM5,0,,,0,pass,True,none,
2025-06-18,validation,True,2025-06-17T22:00:00+00:00,2025-06-18T21:00:00+00:00,2025-06-17T18:00:00-04:00,2025-06-18T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,2,MNQM5|MNQU5,1,,,0,excluded,False,high,multiple_contracts_within_session|roll_boundary_session
2025-06-19,validation,True,2025-06-18T22:00:00+00:00,2025-06-19T17:00:00+00:00,2025-06-18T18:00:00-04:00,2025-06-19T13:00:00-04:00,True,False,,1140,210,1140,1140,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-06-20,validation,True,2025-06-19T22:00:00+00:00,2025-06-20T21:00:00+00:00,2025-06-19T18:00:00-04:00,2025-06-20T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-06-23,validation,True,2025-06-22T22:00:00+00:00,2025-06-23T21:00:00+00:00,2025-06-22T18:00:00-04:00,2025-06-23T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-06-24,validation,True,2025-06-23T22:00:00+00:00,2025-06-24T21:00:00+00:00,2025-06-23T18:00:00-04:00,2025-06-24T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-06-25,validation,True,2025-06-24T22:00:00+00:00,2025-06-25T21:00:00+00:00,2025-06-24T18:00:00-04:00,2025-06-25T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-06-26,validation,True,2025-06-25T22:00:00+00:00,2025-06-26T21:00:00+00:00,2025-06-25T18:00:00-04:00,2025-06-26T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-06-27,validation,True,2025-06-26T22:00:00+00:00,2025-06-27T21:00:00+00:00,2025-06-26T18:00:00-04:00,2025-06-27T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-06-30,validation,True,2025-06-29T22:00:00+00:00,2025-06-30T21:00:00+00:00,2025-06-29T18:00:00-04:00,2025-06-30T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-07-01,validation,True,2025-06-30T22:00:00+00:00,2025-07-01T21:00:00+00:00,2025-06-30T18:00:00-04:00,2025-07-01T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-07-02,validation,True,2025-07-01T22:00:00+00:00,2025-07-02T21:00:00+00:00,2025-07-01T18:00:00-04:00,2025-07-02T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-07-03,validation,True,2025-07-02T22:00:00+00:00,2025-07-03T17:15:00+00:00,2025-07-02T18:00:00-04:00,2025-07-03T13:15:00-04:00,True,False,,1155,225,1155,1155,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-07-04,validation,True,2025-07-03T22:00:00+00:00,2025-07-04T17:00:00+00:00,2025-07-03T18:00:00-04:00,2025-07-04T13:00:00-04:00,True,False,,1140,210,1140,1140,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-07-07,validation,True,2025-07-06T22:00:00+00:00,2025-07-07T21:00:00+00:00,2025-07-06T18:00:00-04:00,2025-07-07T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-07-08,validation,True,2025-07-07T22:00:00+00:00,2025-07-08T21:00:00+00:00,2025-07-07T18:00:00-04:00,2025-07-08T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-07-09,validation,True,2025-07-08T22:00:00+00:00,2025-07-09T21:00:00+00:00,2025-07-08T18:00:00-04:00,2025-07-09T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-07-10,validation,True,2025-07-09T22:00:00+00:00,2025-07-10T21:00:00+00:00,2025-07-09T18:00:00-04:00,2025-07-10T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-07-11,validation,True,2025-07-10T22:00:00+00:00,2025-07-11T21:00:00+00:00,2025-07-10T18:00:00-04:00,2025-07-11T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-07-14,validation,True,2025-07-13T22:00:00+00:00,2025-07-14T21:00:00+00:00,2025-07-13T18:00:00-04:00,2025-07-14T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-07-15,validation,True,2025-07-14T22:00:00+00:00,2025-07-15T21:00:00+00:00,2025-07-14T18:00:00-04:00,2025-07-15T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-07-16,validation,True,2025-07-15T22:00:00+00:00,2025-07-16T21:00:00+00:00,2025-07-15T18:00:00-04:00,2025-07-16T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-07-17,validation,True,2025-07-16T22:00:00+00:00,2025-07-17T21:00:00+00:00,2025-07-16T18:00:00-04:00,2025-07-17T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-07-18,validation,True,2025-07-17T22:00:00+00:00,2025-07-18T21:00:00+00:00,2025-07-17T18:00:00-04:00,2025-07-18T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-07-21,validation,True,2025-07-20T22:00:00+00:00,2025-07-21T21:00:00+00:00,2025-07-20T18:00:00-04:00,2025-07-21T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-07-22,validation,True,2025-07-21T22:00:00+00:00,2025-07-22T21:00:00+00:00,2025-07-21T18:00:00-04:00,2025-07-22T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-07-23,validation,True,2025-07-22T22:00:00+00:00,2025-07-23T21:00:00+00:00,2025-07-22T18:00:00-04:00,2025-07-23T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-07-24,validation,True,2025-07-23T22:00:00+00:00,2025-07-24T21:00:00+00:00,2025-07-23T18:00:00-04:00,2025-07-24T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-07-25,validation,True,2025-07-24T22:00:00+00:00,2025-07-25T21:00:00+00:00,2025-07-24T18:00:00-04:00,2025-07-25T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-07-28,final_untouched_test,True,2025-07-27T22:00:00+00:00,2025-07-28T21:00:00+00:00,2025-07-27T18:00:00-04:00,2025-07-28T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-07-29,final_untouched_test,True,2025-07-28T22:00:00+00:00,2025-07-29T21:00:00+00:00,2025-07-28T18:00:00-04:00,2025-07-29T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-07-30,final_untouched_test,True,2025-07-29T22:00:00+00:00,2025-07-30T21:00:00+00:00,2025-07-29T18:00:00-04:00,2025-07-30T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-07-31,final_untouched_test,True,2025-07-30T22:00:00+00:00,2025-07-31T21:00:00+00:00,2025-07-30T18:00:00-04:00,2025-07-31T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-08-01,final_untouched_test,True,2025-07-31T22:00:00+00:00,2025-08-01T21:00:00+00:00,2025-07-31T18:00:00-04:00,2025-08-01T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-08-04,final_untouched_test,True,2025-08-03T22:00:00+00:00,2025-08-04T21:00:00+00:00,2025-08-03T18:00:00-04:00,2025-08-04T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-08-05,final_untouched_test,True,2025-08-04T22:00:00+00:00,2025-08-05T21:00:00+00:00,2025-08-04T18:00:00-04:00,2025-08-05T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-08-06,final_untouched_test,True,2025-08-05T22:00:00+00:00,2025-08-06T21:00:00+00:00,2025-08-05T18:00:00-04:00,2025-08-06T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-08-07,final_untouched_test,True,2025-08-06T22:00:00+00:00,2025-08-07T21:00:00+00:00,2025-08-06T18:00:00-04:00,2025-08-07T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-08-08,final_untouched_test,True,2025-08-07T22:00:00+00:00,2025-08-08T21:00:00+00:00,2025-08-07T18:00:00-04:00,2025-08-08T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-08-11,final_untouched_test,True,2025-08-10T22:00:00+00:00,2025-08-11T21:00:00+00:00,2025-08-10T18:00:00-04:00,2025-08-11T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-08-12,final_untouched_test,True,2025-08-11T22:00:00+00:00,2025-08-12T21:00:00+00:00,2025-08-11T18:00:00-04:00,2025-08-12T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-08-13,final_untouched_test,True,2025-08-12T22:00:00+00:00,2025-08-13T21:00:00+00:00,2025-08-12T18:00:00-04:00,2025-08-13T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-08-14,final_untouched_test,True,2025-08-13T22:00:00+00:00,2025-08-14T21:00:00+00:00,2025-08-13T18:00:00-04:00,2025-08-14T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-08-15,final_untouched_test,True,2025-08-14T22:00:00+00:00,2025-08-15T21:00:00+00:00,2025-08-14T18:00:00-04:00,2025-08-15T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-08-18,final_untouched_test,True,2025-08-17T22:00:00+00:00,2025-08-18T21:00:00+00:00,2025-08-17T18:00:00-04:00,2025-08-18T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-08-19,final_untouched_test,True,2025-08-18T22:00:00+00:00,2025-08-19T21:00:00+00:00,2025-08-18T18:00:00-04:00,2025-08-19T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-08-20,final_untouched_test,True,2025-08-19T22:00:00+00:00,2025-08-20T21:00:00+00:00,2025-08-19T18:00:00-04:00,2025-08-20T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-08-21,final_untouched_test,True,2025-08-20T22:00:00+00:00,2025-08-21T21:00:00+00:00,2025-08-20T18:00:00-04:00,2025-08-21T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-08-22,final_untouched_test,True,2025-08-21T22:00:00+00:00,2025-08-22T21:00:00+00:00,2025-08-21T18:00:00-04:00,2025-08-22T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-08-25,final_untouched_test,True,2025-08-24T22:00:00+00:00,2025-08-25T21:00:00+00:00,2025-08-24T18:00:00-04:00,2025-08-25T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-08-26,final_untouched_test,True,2025-08-25T22:00:00+00:00,2025-08-26T21:00:00+00:00,2025-08-25T18:00:00-04:00,2025-08-26T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-08-27,final_untouched_test,True,2025-08-26T22:00:00+00:00,2025-08-27T21:00:00+00:00,2025-08-26T18:00:00-04:00,2025-08-27T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-08-28,final_untouched_test,True,2025-08-27T22:00:00+00:00,2025-08-28T21:00:00+00:00,2025-08-27T18:00:00-04:00,2025-08-28T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-08-29,final_untouched_test,True,2025-08-28T22:00:00+00:00,2025-08-29T21:00:00+00:00,2025-08-28T18:00:00-04:00,2025-08-29T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-09-01,final_untouched_test,True,2025-08-31T22:00:00+00:00,2025-09-01T17:00:00+00:00,2025-08-31T18:00:00-04:00,2025-09-01T13:00:00-04:00,True,False,,1140,210,1140,1140,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-09-02,final_untouched_test,True,2025-09-01T22:00:00+00:00,2025-09-02T21:00:00+00:00,2025-09-01T18:00:00-04:00,2025-09-02T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-09-03,final_untouched_test,True,2025-09-02T22:00:00+00:00,2025-09-03T21:00:00+00:00,2025-09-02T18:00:00-04:00,2025-09-03T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-09-04,final_untouched_test,True,2025-09-03T22:00:00+00:00,2025-09-04T21:00:00+00:00,2025-09-03T18:00:00-04:00,2025-09-04T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-09-05,final_untouched_test,True,2025-09-04T22:00:00+00:00,2025-09-05T21:00:00+00:00,2025-09-04T18:00:00-04:00,2025-09-05T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-09-08,final_untouched_test,True,2025-09-07T22:00:00+00:00,2025-09-08T21:00:00+00:00,2025-09-07T18:00:00-04:00,2025-09-08T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-09-09,final_untouched_test,True,2025-09-08T22:00:00+00:00,2025-09-09T21:00:00+00:00,2025-09-08T18:00:00-04:00,2025-09-09T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-09-10,final_untouched_test,True,2025-09-09T22:00:00+00:00,2025-09-10T21:00:00+00:00,2025-09-09T18:00:00-04:00,2025-09-10T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-09-11,final_untouched_test,True,2025-09-10T22:00:00+00:00,2025-09-11T21:00:00+00:00,2025-09-10T18:00:00-04:00,2025-09-11T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-09-12,final_untouched_test,True,2025-09-11T22:00:00+00:00,2025-09-12T21:00:00+00:00,2025-09-11T18:00:00-04:00,2025-09-12T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-09-15,final_untouched_test,True,2025-09-14T22:00:00+00:00,2025-09-15T21:00:00+00:00,2025-09-14T18:00:00-04:00,2025-09-15T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-09-16,final_untouched_test,True,2025-09-15T22:00:00+00:00,2025-09-16T21:00:00+00:00,2025-09-15T18:00:00-04:00,2025-09-16T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQU5,0,,,0,pass,True,none,
2025-09-17,final_untouched_test,True,2025-09-16T22:00:00+00:00,2025-09-17T21:00:00+00:00,2025-09-16T18:00:00-04:00,2025-09-17T17:00:00-04:00,False,False,,1380,390,1379,1379,1,0,0,0,0,0,1,MNQU5,0,2025-09-17T03:59:00+00:00,2025-09-17T03:59:00+00:00,1,excluded,False,high,missing_expected_minutes
